COUNTRY,INDUSTRY,CN1_26,CN1_27,CN2_26,CN2_27,USA_26,USA_27,CHN_26,CHN_27
SVN,31T33,0.635063449,0.220365163,0.521001929,0.04854773,0.187324757,0.084197052,1.156065378,0.268912893
SVN,35T39,0.021171132,0.025114507,0.017368659,0.005532872,0.009026079,0.010696551,0.038539791,0.030647379
SVN,41T43,0.027138243,0.030608604,0.022264039,0.006743254,0.012917226,0.032283717,0.049402282,0.037351858
SVN,45T47,1.139098106,1.293543099,0.934508688,0.284975082,0.370111988,0.468229387,2.073606794,1.578518181
SVN,49T53,0.359234668,0.392842555,0.294713789,0.086545504,0.080512653,0.058950994,0.653948457,0.479388059
SVN,55T56,0.016149903,0.019390616,0.013249275,0.004271866,0.005643507,0.006799258,0.029399178,0.023662482
SVN,58T60,0.020125331,0.017619762,0.016510691,0.003881736,0.004344637,0.003026087,0.036636022,0.021501498
SVN,62T63,0.20274415,0.057455204,0.166329984,0.012657716,0.076036316,0.021709338,0.369074134,0.07011292
SVN,64T66,0.021458551,0.022445591,0.017604456,0.004944894,0.008934435,0.007173712,0.039063007,0.027390485
SVN,69T82,0.124234823,0.128665072,0.101921442,0.028345665,0.114757603,0.078414451,0.226156265,0.157010737
SVN,86T88,0.011339421,0.021610811,0.009302788,0.004760988,0.004545997,0.00928713,0.020642209,0.026371799
SVN,90T96,0.005728085,0.00682754,0.004699283,0.001504147,0.002285711,0.002114543,0.010427368,0.008331687
SVN,97T98,0,0,0,0,0,0,0,0
SWE,9,0,9.91E-06,0,2.18E-06,0,0,0,0.00001209
SWE,16,2.126536768,4.335581589,1.744596954,0.955153888,0.093925141,0.189905531,3.871133722,5.290735477
SWE,19,1.249454774,0.313869662,1.025044582,0.069147315,0.371884426,0.240600892,2.274499356,0.383016977
SWE,22,4.597799268,7.677402633,3.772004659,1.691376538,0.520444999,0.705598859,8.369803927,9.368779171
SWE,23,1.300700931,1.509298527,1.067086596,0.332507261,0.214005059,0.748785219,2.367787527,1.841805788
SWE,24,9.487146506,48.30792749,7.783193379,10.64251793,7.812977295,19.12691471,17.27033989,58.95044542
SWE,25,3.984061551,8.364147595,3.268498222,1.842670455,6.018984369,9.502015987,7.252559773,10.20681805
SWE,26,33.02718969,9.70521852,27.09529193,2.138116194,8.797679435,2.010102584,60.12248162,11.84333471
SWE,27,26.03112844,95.33724317,21.35576871,21.00335022,4.194772489,13.29392384,47.38689715,116.3405934
SWE,28,11.11570597,19.08337946,9.119252989,4.204179699,3.395545547,21.8780689,20.23495896,23.28755916
SWE,29,3.600723358,8.850430892,2.954010058,1.949801499,1.319927588,2.286119135,6.554733416,10.80023239
SWE,30,0.305864749,0.304512976,0.250929453,0.067085983,0.132708965,0.159026237,0.556794202,0.371598959
SWE,61,0.398859282,0.156701036,0.327221564,0.034522151,0.107627322,0.030172517,0.726080846,0.191223187
SWE,68,0.313893271,0.25510477,0.257516001,0.056201067,0.124052487,0.074057381,0.571409272,0.311305837
SWE,84,0.295225534,0.473868673,0.242201111,0.10439603,0.105812186,0.085200631,0.537426645,0.578264703
SWE,85,0.084017582,0.064927802,0.068927479,0.014303973,0.034125882,0.013510772,0.152945061,0.079231775
SWE,01T03,0.052391987,0.069665895,0.042982046,0.015347803,0.011387865,0.007709528,0.095374033,0.085013698
SWE,05T06,0.000882149,0.00146585,0.000723709,0.000322935,0.000282241,0.00050843,0.001605858,0.001788785
SWE,07T08,0.049600213,0.233119352,0.040691693,0.051357552,0.014940888,0.037993024,0.090291906,0.284476904
SWE,10T12,0.384499201,0.504543536,0.315440648,0.111153881,0.140616293,0.170708926,0.699939849,0.615697417
SWE,13T15,0.095311741,0.094141554,0.078193134,0.020739933,0.029675412,0.024979024,0.173504875,0.114881487
SWE,17T18,9.355226416,14.25733911,7.674966995,3.140974887,0.574240189,0.931680197,17.03019341,17.398314
SWE,20T21,5.48225227,7.714893689,4.497604158,1.699636036,2.956405754,2.296108246,9.979856428,9.414529725
SWE,31T33,2.934209351,3.702512212,2.407206295,0.815685016,0.492088771,0.510630576,5.341415646,4.518197228
SWE,35T39,0.272167245,0.316652898,0.22328424,0.069760479,0.108142571,0.099327844,0.495451485,0.386413377
SWE,41T43,0.410029441,0.563742181,0.336385491,0.124195688,0.15371312,0.158796953,0.746414932,0.687937869
SWE,45T47,17.77187349,26.6911236,14.57992959,5.880210064,5.318656798,8.841865737,32.35180308,32.57133366
SWE,49T53,3.975189262,4.105485213,3.261219454,0.904462316,1.493432581,0.870874298,7.236408716,5.009947529
SWE,55T56,0.127815468,0.1199904,0.10485898,0.026434584,0.048624557,0.036254271,0.232674448,0.146424984
SWE,58T60,1.189721474,0.733816456,0.976039771,0.161664041,0.331999148,0.138413487,2.165761245,0.895480497
SWE,62T63,8.02565711,4.556091678,6.584196971,1.003733546,2.189193505,0.777619284,14.60985408,5.559825224
SWE,64T66,0.219883949,0.201883411,0.180391364,0.044476092,0.050461282,0.03473589,0.400275313,0.246359503
SWE,69T82,17.08241642,12.33183924,14.01430349,2.716776044,7.273690941,3.303101271,31.09671991,15.04861528
SWE,86T88,1.715910277,0.336149159,1.407721648,0.074055618,0.481876573,0.086251432,3.123631925,0.410204777
SWE,90T96,0.178149294,0.151239384,0.146152523,0.033318917,0.069243313,0.055877613,0.324301817,0.184558301
SWE,97T98,0,0,0,0,0,0,0,0
THA,9,0,1.50E-05,0,3.32E-06,0,0,0,0.00001832
THA,16,5.186220113,10.73493428,4.254741299,2.364968577,0.017447682,0.040838188,9.440961412,13.09990286
THA,19,2.350684378,5.379112796,1.928486197,1.185049894,0.008994198,0.073958944,4.279170575,6.56416269
THA,22,73.8216583,126.2029594,60.56280904,27.80324737,8.197911503,10.50624581,134.3844673,154.0062068
THA,23,3.852159319,3.505749184,3.160286488,0.772336974,0.270885245,1.411773671,7.012445807,4.278086158
THA,24,3.923779478,22.84863207,3.219043201,5.033686789,3.870808446,9.923629779,7.142822679,27.88231886
THA,25,3.682443822,7.957834399,3.021052996,1.75315729,12.64572442,19.08092224,6.703496818,9.710991689
THA,26,3839.328915,549.8875282,3149.760508,121.1434268,470.84147,58.01928874,6989.089423,671.030955
THA,27,51.62141278,204.8662204,42.34987179,45.13322215,10.40214514,37.99473456,93.97128457,249.9994426
THA,28,5.576931629,10.42227222,4.575278489,2.296087303,1.296152949,10.81834655,10.15221012,12.71835952
THA,29,0.384280015,1.831516789,0.315260829,0.403493821,0.162085427,0.142455231,0.699540844,2.23501061
THA,30,0.075664941,0.160825066,0.062075026,0.035430699,0.014532557,0.036804509,0.137739967,0.196255765
THA,61,0.174625275,0.134880118,0.143261442,0.029714876,0.003249986,0.001128187,0.317886717,0.164594994
THA,68,0.025749891,0.029193684,0.021125043,0.006431539,0.043604888,0.004868734,0.046874934,0.035625223
THA,84,0,0,0,0,0,0,0,0
THA,85,0,0,0,0,0,0,0,0
THA,01T03,0.256119081,0.894568837,0.21011843,0.197078728,0.001052222,0.001497893,0.466237511,1.091647565
THA,05T06,0,0,0,0,0,0,0,0
THA,07T08,0.020171754,0.132637822,0.016548776,0.029220885,0.000568367,0.00175173,0.03672053,0.161858707
THA,10T12,0.249343104,0.38529014,0.204559463,0.084881663,0.063286833,0.046715604,0.453902567,0.470171803
THA,13T15,2.666160637,3.332012367,2.187300871,0.734061741,0.498608752,0.199308659,4.853461508,4.066074108
THA,17T18,2.798559125,4.286754678,2.295919731,0.944397035,0.108503007,0.21495103,5.094478856,5.231151713
THA,20T21,63.64407807,114.9095978,52.21318832,25.31525399,1.610213205,1.305721366,115.8572664,140.2248518
THA,31T33,17.25629303,16.6155234,14.15695073,3.660496627,1.62614831,0.698269779,31.41324376,20.27602003
THA,35T39,0.018238771,0.024137494,0.014962969,0.00531763,0.008819715,0.005245776,0.03320174,0.029455124
THA,41T43,0,0,0,0,0,0,0,0
THA,45T47,641.5747905,160.1362989,526.3437914,35.27895979,79.81804395,20.91168889,1167.918582,195.4152587
THA,49T53,46.36219345,19.5750154,38.03524241,4.31248996,4.86566983,1.507616986,84.39743586,23.88750536
THA,55T56,0,0,0,0,0,0,0,0
THA,58T60,0.195444246,0.149530337,0.16034119,0.032942405,4.08E-05,5.04E-06,0.355785436,0.182472742
THA,62T63,0.024495859,0.016174251,0.020096243,0.003563282,0.005732615,0.001701151,0.044592102,0.019737533
THA,64T66,0.25723424,0.303944834,0.2110333,0.066960818,0.0733001,0.052929237,0.46826754,0.370905652
THA,69T82,5.49423136,4.190114952,4.507431725,0.92310674,6.104720792,2.555653341,10.00166309,5.113221692
THA,86T88,0,0,0,0,0,0,0,0
THA,90T96,0.001765212,0.002991826,0.001448168,0.000659117,3.13E-05,2.39E-05,0.00321338,0.003650943
THA,97T98,0,0,0,0,0,0,0,0
TUN,9,0,1.24E-07,0,2.74E-08,0,0,0,1.51E-07
TUN,16,0.005881293,0.012173663,0.004824975,0.002681929,0.001193938,0.00279454,0.010706268,0.014855592
TUN,19,0,0,0,0,0.007460066,0.06134384,0,0
TUN,22,0.333626261,0.570355942,0.273704818,0.125652738,0.003281432,0.004205404,0.607331079,0.69600868
TUN,23,0.00070684,0.000643276,0.000579887,0.000141718,0.004102945,0.021383336,0.001286727,0.000784994
TUN,24,0.443384876,2.642650806,0.363750072,0.582191372,0.058845769,0.157171062,0.807134948,3.224842178
TUN,25,0.030192452,0.06524649,0.024769692,0.014374182,0.156135527,0.235590286,0.054962144,0.079620672
TUN,26,7.529785949,1.078452895,6.177387491,0.237589457,2.303059232,0.283793733,13.70717344,1.316042352
TUN,27,1.825587013,7.245077019,1.497699729,1.596132686,0.590444683,2.156650256,3.323286742,8.841209705
TUN,28,0.039087954,0.073048287,0.032067504,0.016092963,0.010613108,0.088582358,0.071155458,0.08914125
TUN,29,0.00221409,0.010552575,0.001816425,0.002324794,0.00553038,0.004860595,0.004030515,0.012877369
TUN,30,2.69E-06,1.01E-06,2.21E-06,2.21E-07,0.00012103,2.85E-05,0.0000049,0.000001231
TUN,61,0.034531026,0.026671677,0.02832903,0.005875926,0.000878354,0.000304908,0.062860056,0.032547603
TUN,68,0.00023996,0.000272052,0.000196862,5.99E-05,0.000723944,8.08E-05,0.000436822,0.000331952
TUN,84,0,0,0,0,0,0,0,0
TUN,85,0,0,0,0,0,0,0,0
TUN,01T03,7.53E-10,2.65E-09,6.18E-10,5.83E-10,7.54E-06,9.58E-06,1.37E-09,3.23E-09
TUN,05T06,0,0,0,0,0,0,0,0
TUN,07T08,0.000775624,0.002632162,0.000636317,0.000579881,0.000335255,0.000504927,0.001411941,0.003212043
TUN,10T12,0.00035955,0.000489737,0.000294972,0.000107892,0.003791125,0.002320765,0.000654522,0.000597629
TUN,13T15,0.227748401,0.253226508,0.186843309,0.055787275,0.022319791,0.009218391,0.41459171,0.309013783
TUN,17T18,0.001691395,0.002599605,0.001387609,0.000572708,0.000411776,0.00081412,0.003079004,0.003172313
TUN,20T21,0.313470149,0.565997251,0.257168874,0.124692493,0.010985984,0.008914884,0.570639023,0.690689744
TUN,31T33,0.034528706,0.034000063,0.028327126,0.007490412,0.009485592,0.004073672,0.062855832,0.041490475
TUN,35T39,0,0,0,0,0,0,0,0
TUN,41T43,0,0,0,0,0,0,0,0
TUN,45T47,0.69854138,0.661785233,0.573078811,0.145795143,0.204288337,0.180241958,1.271620191,0.807580376
TUN,49T53,0.518447217,0.486241569,0.42533073,0.107121851,0.105124269,0.075976787,0.943777947,0.59336342
TUN,55T56,0,0,0,0,0,0,0,0
TUN,58T60,0.000894389,0.000638081,0.000733751,0.000140573,9.32E-07,1.15E-07,0.00162814,0.000778654
TUN,62T63,0.008673268,0.00572683,0.007115493,0.001261654,0.005326461,0.001580625,0.015788761,0.006988484
TUN,64T66,0.014664679,0.017192904,0.012030808,0.003787697,0.003482398,0.004906868,0.026695487,0.020980601
TUN,69T82,0.055520779,0.041202093,0.045548886,0.009077061,0.112354484,0.046873995,0.101069665,0.050279154
TUN,86T88,0,0,0,0,0,0,0,0
TUN,90T96,7.31E-05,0.000123935,6.00E-05,2.73E-05,2.09E-06,1.59E-06,0.0001331,0.000151235
TUN,97T98,0,0,0,0,0,0,0,0
TUR,9,0,6.58E-08,0,1.45E-08,0,0,0,8.03E-08
TUR,16,0.057565681,0.112841982,0.047226511,0.024859746,0.025158846,0.044145868,0.104792192,0.137701728
TUR,19,0.077665124,0.161823888,0.063715964,0.035650745,0.022598603,0.09620893,0.141381088,0.197474633
TUR,22,1.554395114,2.687093923,1.275215657,0.591982449,0.671821629,0.935531707,2.829610771,3.279076372
TUR,23,0.635903452,0.727698165,0.521691062,0.160316146,1.162913858,5.814731702,1.157594514,0.888014311
TUR,24,3.179547338,17.90238984,2.608479987,3.944000803,16.79643754,39.35329005,5.788027325,21.84639064
TUR,25,1.888238046,4.337375889,1.54909823,0.955549183,6.332977408,10.06310926,3.437336276,5.292925072
TUR,26,2.974686223,0.592756232,2.440413258,0.130587652,3.545188991,0.540875848,5.415099481,0.723343884
TUR,27,4.025071983,14.70110355,3.302142914,3.238738779,2.494350808,7.716711861,7.327214897,17.93984233
TUR,28,0.780900651,1.518297432,0.640645823,0.334489772,1.084583247,7.07409883,1.421546474,1.852787204
TUR,29,0.226643569,0.770492218,0.185936912,0.169743926,0.382398799,0.647887596,0.412580481,0.940236144
TUR,30,0.044037845,0.028979641,0.036128362,0.006384384,0.053213745,0.035264271,0.080166207,0.035364025
TUR,61,0.022856252,0.011178796,0.018751121,0.002462754,0.013990849,0.002300987,0.041607373,0.01364155
TUR,68,0.004705955,0.007148891,0.003860735,0.001574942,0.003793739,0.005161797,0.00856669,0.008723833
TUR,84,0.038413127,0.045197729,0.03151388,0.009957323,0.016720408,0.016041577,0.069927007,0.055155052
TUR,85,0.028050671,0.028110211,0.023012588,0.006192843,0.027336292,0.018018125,0.051063259,0.034303054
TUR,01T03,0.182320008,0.32940837,0.14957415,0.072570584,0.05142266,0.065340049,0.331894158,0.401978954
TUR,05T06,0.000546454,0.001122461,0.000448308,0.000247285,0.001105627,0.002797005,0.000994762,0.001369746
TUR,07T08,0.691265157,3.569533499,0.567109445,0.78638903,0.035276185,0.083251324,1.258374602,4.355922529
TUR,10T12,0.100545678,0.182023906,0.082487021,0.040100927,0.065097592,0.116305082,0.183032699,0.222124833
TUR,13T15,1.999541085,2.426595357,1.64041052,0.534593097,0.16219238,0.120807887,3.639951605,2.961188454
TUR,17T18,0.153129942,0.256367277,0.12562681,0.056479205,0.084776845,0.154066709,0.278756752,0.312846482
TUR,20T21,4.340752538,7.851321818,3.561125192,1.729691948,1.131223229,0.996073449,7.90187773,9.581013766
TUR,31T33,0.383707323,0.433048172,0.314790996,0.095403036,0.608791405,0.444010926,0.698498319,0.528451208
TUR,35T39,0.09848937,0.362367026,0.080800039,0.079831567,0.089143268,0.278184876,0.179289409,0.442198593
TUR,41T43,0.235129965,0.30422692,0.192899097,0.067022963,0.422482928,0.802692124,0.428029062,0.371249883
TUR,45T47,3.876640454,7.561537421,3.180370652,1.665850756,4.423773541,8.165977698,7.057011106,9.227388177
TUR,49T53,13.14482973,13.29123186,10.78393294,2.928135829,1.558205415,2.41603985,23.92876267,16.21936769
TUR,55T56,0.002903245,0.004364596,0.002381803,0.000961546,0.002305605,0.002974063,0.005285048,0.005326142
TUR,58T60,0.017301535,0.017903806,0.014194067,0.003944313,0.005976166,0.012390275,0.031495602,0.021848119
TUR,62T63,0.014243401,0.020083588,0.011685194,0.004424532,0.013417595,0.018908391,0.025928595,0.02450812
TUR,64T66,0.233981277,0.256530873,0.19195672,0.056515246,0.046536511,0.040275752,0.425937997,0.313046119
TUR,69T82,0.131515571,0.098213668,0.10789452,0.021637043,0.141883279,0.071592908,0.239410091,0.119850711
TUR,86T88,0.001599707,0.000965619,0.00131239,0.000212731,0.001737008,0.000664088,0.002912097,0.00117835
TUR,90T96,0.056786346,0.019786494,0.046587149,0.00435908,0.06101104,0.009978479,0.103373495,0.024145574
TUR,97T98,0,0,0,0,0,0,0,0
TWN,9,0,8.58E-05,0,1.89E-05,0,0,0,0.0001047
TWN,16,0.234553746,0.485501772,0.19242637,0.106958869,0.018480531,0.043255682,0.426980116,0.592460641
TWN,19,3.036241541,6.947885425,2.490912842,1.530659646,0.104631157,0.860378009,5.527154383,8.478545071
TWN,22,66.54103973,113.7562652,54.58983685,25.0611681,5.235138406,6.709227213,121.1308766,138.8174333
TWN,23,15.67936232,14.26937651,12.86324702,3.143626795,0.236864733,1.234468839,28.54260934,17.41300331
TWN,24,69.34531767,395.1211362,56.89044826,87.04748875,13.27806066,31.79916744,126.2357659,482.168625
TWN,25,15.77931311,34.09940973,12.945246,7.512298667,52.11130679,78.62987989,28.72455911,41.6117084
TWN,26,23641.34716,3386.029757,19395.20767,745.9620865,480.2051942,59.17313066,43036.55483,4131.991844
TWN,27,99.12171212,393.3772717,81.31880888,86.66330524,11.3928746,41.61345957,180.440521,480.0405769
TWN,28,35.59260163,66.51610741,29.19993923,14.65388606,3.820281043,31.88599329,64.79254086,81.16999347
TWN,29,0.358291228,1.707651642,0.293939796,0.376205608,0.546381843,0.480209438,0.652231024,2.08385725
TWN,30,0.346937067,0.158984428,0.284624916,0.035025196,0.063650698,0.109293949,0.631561983,0.194009624
TWN,61,0.302577358,0.23370998,0.248232499,0.05148767,0.001160414,0.000402821,0.550809857,0.28519765
TWN,68,0.105953011,0.120123177,0.086923162,0.026463836,0.045173648,0.005043895,0.192876173,0.146587013
TWN,84,0,0,0,0,0,0,0,0
TWN,85,0,0,0,0,0,0,0,0
TWN,01T03,0.015877291,0.046689815,0.013025627,0.010286038,0.000409131,0.000391328,0.028902918,0.056975853
TWN,05T06,1.48E-07,2.03E-07,1.22E-07,4.46E-08,0,0,0.00000027,2.48E-07
TWN,07T08,0.007464474,0.028597156,0.006123806,0.00630012,0.000626323,0.000943303,0.01358828,0.034897276
TWN,10T12,0.140351287,0.285616973,0.115143285,0.062923084,0.005101688,0.003605042,0.255494572,0.348540057
TWN,13T15,7.446994803,11.39179177,6.109466172,2.509678109,0.328152656,0.135390881,13.55646098,13.90146988
TWN,17T18,4.831808967,7.317599825,3.963984696,1.612109882,0.418081575,0.830697263,8.795793663,8.929709707
TWN,20T21,168.8217742,304.7468778,138.5002871,67.137513,5.991123869,4.856103733,307.3220613,371.8843908
TWN,31T33,7.147473122,7.405984645,5.86374053,1.631581573,1.454993515,0.624791113,13.01121365,9.037566218
TWN,35T39,0,0,0,0,0,0,0,0
TWN,41T43,0,0,0,0,0,0,0,0
TWN,45T47,2055.002358,391.8451746,1685.910588,86.32577531,47.51077834,18.59732853,3740.912946,478.1709499
TWN,49T53,175.4443243,38.09671768,143.9333843,8.392928903,6.014663142,2.877840206,319.3777086,46.48964658
TWN,55T56,0,0,0,0,0,0,0,0
TWN,58T60,0.732965583,0.51646476,0.601320204,0.113780196,8.24E-05,1.02E-05,1.334285787,0.630244956
TWN,62T63,1.238454594,0.817733134,1.016020106,0.180151374,0.283014027,0.083984288,2.2544747,0.997884508
TWN,64T66,0.936853241,1.101579551,0.768588315,0.242684394,0.033136208,0.041471447,1.705441556,1.344263945
TWN,69T82,25.62709531,19.26919103,21.02430256,4.24511507,7.433120614,3.111890894,46.65139787,23.5143061
TWN,86T88,0,0,0,0,0,0,0,0
TWN,90T96,0.009019014,0.015286169,0.00739914,0.003367632,3.15E-05,2.40E-05,0.016418154,0.018653801
TWN,97T98,0,0,0,0,0,0,0,0
USA,9,0.253619413,0.185576431,0.20806772,0.040883569,7.200173464,8.811870167,0.461687133,0.22646
USA,16,11.13322026,22.31353788,9.133621597,4.915802421,108.2500231,215.5237454,20.26684186,27.2293403
USA,19,14.29021346,38.68150031,11.72359832,8.521759923,133.9174516,684.6954862,26.01381178,47.20326023
USA,22,64.79274811,111.880561,53.15554975,24.64793953,793.0918388,1098.725625,117.9482979,136.5285005
USA,23,23.13893266,21.95431507,18.98303008,4.836663542,182.4214746,850.9789383,42.12196274,26.79097861
USA,24,206.5199216,1221.775099,169.4276024,269.1641739,3220.743123,8075.199816,375.947524,1490.939273
USA,25,62.2570294,169.6671967,51.07526259,37.37867212,3705.603311,5730.019844,113.332292,207.0458688
USA,26,4836.233432,737.3503413,3967.614499,162.4425769,20146.56738,3097.554597,8803.847931,899.7929182
USA,27,157.049374,397.9631795,128.8422865,87.67360745,1405.989539,3282.326437,285.8916605,485.636787
USA,28,80.00337771,139.0342735,65.63425149,30.63006064,531.2802419,2126.318403,145.6376292,169.6643341
USA,29,51.68405524,96.77891781,42.40126326,21.32095954,336.6703386,308.2805984,94.0853185,118.0998774
USA,30,55.44601873,27.69222376,45.48755368,6.100758262,190.9571198,207.6396707,100.9335724,33.79298202
USA,61,3.97804199,3.072629497,3.263559814,0.676918183,982.948069,334.958901,7.241601804,3.74954768
USA,68,0.408402455,0.461935621,0.335050722,0.101767109,1878.850499,205.9974018,0.743453177,0.56370273
USA,84,0,0,0,0,196.654646,215.027765,0,0
USA,85,0.551704492,0.313025741,0.452614782,0.068961395,87.7269994,38.15304374,1.004319274,0.381987136
USA,01T03,1.567845762,5.468377411,1.286250481,1.204715409,2.175591639,3.16728616,2.854096243,6.67309282
